,text,class,prob
759,sensit clear persuas argument lead caus excess death record covid19,neg,0.2429233365756043
760,battl covid19 race war sexual assault time must say lot,neg,0.254403434060221
761,realiti check state carbon emiss amid lockdown lot need done curb climat chang spite,neg,0.28715718718731853
762,richest american given wealth covid19 relief given noth biggest donati,pos,0.6691927587728607
763,said modi regim want chang muslim major statu occupi kashmir take advantag covid19 lockdow,pos,0.6491784961093111
764,thing new york suspend habea corpu realli whole thing nutshel law say govern,neg,0.27833548604791736
765,militari sieg multipli suffer kashmiri amid outbreak covid19 indian troop inten,neg,0.2562760976192789
766,singapor parliament pass fortitud budget th packag govern measur design protect eco,pos,0.7677692472860582
767,took day protest realiz mayb protest acceler spread covid19 agai,neg,0.2575285021452333
768,thunder thought ppl find quit interest project graph covid19 pandem india india,pos,0.7315970444671361
769,eloit benefit call christian valu life joke,pos,0.7238651331811009
770,saw news orang moron visit factori main produc covid19 test kit everyth room,neg,0.263896280816686
771,yesterday nypd sought grant right arrest anyon hold hour crowd ,pos,0.6891040883866981
772,oh alright inform could take sinc covid19 go got mine,pos,0.6742721364449406
773,three posit person die person test covid19 posit today,neg,0.21432850162485179
774,physic distanc face mask eye protect help prevent person person transmiss evid show,pos,0.7316623459830884
775,find told nh test trace servic contact someon coronaviru,pos,0.6779201365536657
776,pleas help save busi black own ice cream shop locat silver spring md deni assi,pos,0.7676289979186554
777,employe dcc bank vijayapur proud hand littl contr,pos,0.7391111418066666
778,ontario record spike number new covid19 case provinc surpass infect htt,pos,0.644397636503845
779,premium tear kenyan react uhuru extens covid19 restrict,neg,0.2612352224625839
780,provis made extra secur protect vulner covid19 within hour,pos,0.7496102798289155
781,watch even gather ralli anti terror bill protest made point observ health protoco,neg,0.22432793196607445
782,ahmedabad report new covid19 case death total case count fatal health offici,neg,0.2371055955068389
783,also covid19 confirm test sixteen suspect case came back posit case ibadan south,neg,0.24862015686904776
784,present covid19 movi go die racist end,neg,0.2529446005674618
785,wonder lem tri kick back relax web surf host network connec,pos,0.714864823819116
786,serco win covid19 test trace contract despit fine,pos,0.7000650304489465
787,taxi driver stratford spat die covid19 back may rip trevor bell say name,neg,0.19595961528841258
788,mani famili peopl commun color struggl pay rent amid covid19 senat mcconnel,neg,0.3087996731527235
789,inhibit bruton tyrosin kinas patient sever covid19 scienc immunolog,neg,0.32033065273714945
790,texa see record uptick covid19 case protest continu,neg,0.2561876923990118
791,remind speaker nc hous thom tilli pass law block medicaid eansion brag,neg,0.3062096143054501
792,sorri reason pandem rage irrespons behavior peopl ignor scienc,neg,0.2317975027755752
793,pleas take vaccin sure covid19 gone sinc start race war,neg,0.2991848408741932
794,american worker help slow spread covid19 deserv news last month ad million leisur hosp,pos,0.6634881707053211
795,pa cv free covid19 test la locat burbank drive thru other well,pos,0.7438770981930447
796,save peopl inhuman child separ famili live sleep cage eed covid19,pos,0.7075135791055435
797,first impeach covid19 riot fail guess tri next realli mat,neg,0.2508634735627277
798,hope touch statement made arlen foster podcast irish,pos,0.7412879308644065
799,scotland northern ireland record new covid19 relat death,neg,0.23866454404074572
800,angela merkel declin trump invit cite lack precautionari procedur prevent covid19 infect,neg,0.2982462306542966
801,read gay pride festiv area cancel year due covid19 everi cloud silver line,pos,0.6566322239946841
802,like call doctor around world say covid19 may lose,neg,0.31240347928666745
803,peopl die covid19 yesterday pleas wear mask public maintain social distanc ea,neg,0.16893462224165026
804,fatal exceed citi deputi health minist covid19 death toll may reach,neg,0.17224558476105725
805,brazil covid19 data like viru becom invis,pos,0.7053142006251545
806,american approv trump death covid19 million unemploy tear gass peac protest,neg,0.17118923339226613
807,austin artist musician fill applic relief fund super quick hit question,pos,0.7267137295702873
808,protest definit get test covid19,neg,0.22318623605574126
809,everi turn presid trump ignor eert downplay threat covid19 pose misl american peopl,neg,0.16916377339385483
810,wish would stop say covid19 fake disrespect peopl still mourn love,neg,0.2303246966340238
811,success household sme applic submit account detail cbn nbn covid19 target credi,pos,0.7358867919774493
812,isi al qaeda could profit covid19 commun sahel deal lockdown aid shortag,pos,0.6970318973613469
813,folk look forward lift restrict bear mind govern announc run spac,neg,0.2988784409788873
814,rubber bullet whose veloc match live ammunit estim fatal rate higher,neg,0.24668156956222198
815,huge news began februari long covid19 shutdown began inact ineptitud,pos,0.716224701025335
816,good learner would make friend great woman leadership,pos,0.7880736985952069
817,stop let gop push fals narr economi boom covid19 alreadi recess,neg,0.25551294416711495
818,cleveland tv legend dick goddard covid19 daughter said facebook monday keep famili,neg,0.321156695998372
819,will protect oce,pos,0.7337086001461076
820,pray god allow come home th circuit consid realiti winner eedit,pos,0.7216735822230358
821,rememb two month ago wh tout model project covid19 death top,neg,0.2082364273552768
822,doctor world need pleas join,pos,0.7448626947182287
823,covid19 jare graduat cancel jare met momma,neg,0.2665140740059706
824,univers washington forecast covid19 death august,neg,0.18523733570954568
825,black peopl die rate white peopl least peopl die would still,neg,0.11832841353202082
826,want pay tribut peopl lost life due covid19 pandem amphan shri,neg,0.13320834274390966
827,tonight resum report corrupt ministri health procur covid19 good report,pos,0.7337526893509491
828,sure pandem pa begin move countri easi forget hur,pos,0.7002017929834743
829,huge wall street journal analysi found across countri viru spread wide place cr,pos,0.7589957280799594
830,scrambl conserv cash cut cost ,neg,0.26766037953512767
831,want pay tribut peopl lost life due covid19 pandem amphan shri,neg,0.13320834274390966
832,correct gave incorrect death rate oz covid19 sorri certainli quarantin lockdown effect swe,neg,0.23755548074371224
833,would want know work hous hous next test covid19,pos,0.6935336372454327
834,care covid19 patient home,pos,0.7759678628573413
835,fact serco lead test trace proof proof need success govern past,pos,0.7301271555755292
836,interest studi still believ start china freez report viru sp,pos,0.6932901272215714
837,intern council nurs icn compil data gt countri statist howard cattin icn ceo,pos,0.7457519877974883
838,updat texa report record number patient hospit coronaviru third day row da,pos,0.7115002010592267
839,get test covid19 protest,neg,0.22794572224550572
840,odd anitfa insurg happen covid19 lose steam odd covid19 happen mome,neg,0.2517219122924833
841,geo senior produc attend sheesha parti friend day ago pictur twitter friend ca,pos,0.7334645409902917
842,sorri insan right canadian govt creat covid19 grant convolut constantli chang,pos,0.6846047423226599
843,medium stop spread disinform instead concentr burst myth relat covid19,neg,0.24373083243419094
844,health ministri roll home care guidelin covid19 patient ca aman say pc posit case kenya,pos,0.7368596364333243
845,join session host webinar result local govern covid19 surv,pos,0.7601299716644634
846,relax day limit prescript drug pharmacist work hard manag drug suppli,pos,0.6921245785318138
847,notic news shorten coverag protest tri shift focu back rise covid19,neg,0.23834269225598942
848,covid19 spread enenti death rate increas pti govt sure use everi trick book shift,neg,0.18791808810807908
849,work hard behind scene abl open monday th june safe way new setup detail,pos,0.7761965395389904
850,despit rel low number case africa train health worker deploy eert deliv,neg,0.27564742145463067
851,thank hon ble cm maharashtra shri uddhav ji inaugur wipro repurpos campu bed covi,pos,0.7391648173445069
852,applaud fight corrupt loot public fund go zimbabw cruel evil,neg,0.2603824439873656
853,static releas covid19 risk assess chart announc interact dashboard provid real,neg,0.28713033648258346
854,publish market analysi page report cover mkt size growth,pos,0.7039134227071945
855,suprem court take suo motu cogniz report improp handl covid19 patient undignifi dispos victim,neg,0.3426137218194925
856,tour would possibl without amaz crew work tirelessli behind scene help set run everi,pos,0.7515970075267486
857,got free covid19 antibodi test donat blood day ago got result today neg,pos,0.762684452524932
858,dear librari still close arizona covid19 case rise return ill,neg,0.2652433402550698
859,catch covid19 die,neg,0.22277841645126148
860,follow everyon like tweet follow back catch eventu,pos,0.6484366934266438
861,new case covid19 report ratlam madhya pradesh aslam baba die covid19 use cure peopl kiss,neg,0.246324576164028
862,lockdown restrict peopl funer curb spread covid19 coronaviru cut cost bereav fam,neg,0.21037658372652351
863,alway interest talk royal high danish crown princess import safeguard sexua,pos,0.7603683249122037
864,one graphic design student georgia put love sweet graphic skill entrepreneuri talent togeth,pos,0.7422166119279908
865,ga report key takeaway bcm demand drop bcm perman demand loss due covid19,neg,0.23524285346185575
866,least health worker mani involv covid19 respons argu protest racism polic brutal,neg,0.24365247473634283
867,zimbabw petit get obadiah moyo fire prove involv loot public fund mean,neg,0.23247530629480567
868,brilliant video put togeth hand learn look like univers fal,pos,0.7520354296233038
869,perhap fact guy think need militari grade protect public need protect oth,pos,0.7646593981345067
870,today mark day sinc countri first covid19 patient return holiday trip itali ca,pos,0.7106789659335419
871,chang imag report put sketch maulavi like put imag,pos,0.6958227509992747
872, mask reus gown dire ppe shortag reveal covid19 racial divid,neg,0.25174972717466093
873,sadiq khan play medium narr truth blm protest peac,pos,0.6400102639798613
874,one note rnc announc trump accept gop nomin jacksonvil florida broke record,neg,0.26653091740124296
875,keen know truth covid19 think rare case peopl cure return ,pos,0.6586652806303969
876,everyon els free move around go beach dine outsid govern extend ,pos,0.7362430394779353
877,result ongo challeng present covid19 promot azerbaijan singapor japan ha,pos,0.7187334233549756
878,patient treat wors anim sc rap handl patient,pos,0.736595039843103
879,baron tick box come stay secur covid19 make sure,pos,0.7126242738955308
880,kindli stop harass paren,neg,0.25776345362047076
881,lockdown extend said chief minist friday appeal peopl,pos,0.6406108006601458
882,dr muffaz lakdawala ace design dc design covid19 special ambul,pos,0.7361042180194874
883,govern ignor warn stockpil ppe covid19 spread,neg,0.22884438121633335
884,cr janta covid19 test lab peopl million test test per day pray,pos,0.6594955184338616
885,artist vic mccewan write artist surviv troubl time articl momentum covid19 pu,neg,0.3255886197417425
886,want say britain futur want hear mani eerienc possib,pos,0.7254246790535873
887,indor male nurs rajesh aswara overcam covid19 say want help other combat remov fear mi,neg,0.27856490343443346
888,spoke prime minist thongloun sisoulith commend effect manag covid19 lao pdr also review,pos,0.7253767832192927
889,laugh posit test shahid afridi covid19 human diseas bound,pos,0.6514521603034709
890,american peopl kill day day without wear mask public area even,neg,0.19892522555673336
891,covid19 good effect life line human take drastic measur annual arl fra,pos,0.7591847868893679
892,cdc dare warn american may introduc strict covid19 regul spike case say fuc,neg,0.24052606252441983
893,covid19 ravag countri listen govern prefer save economi life,pos,0.7262372011043358
894,fire florida top coronaviru data scientist launch websit show covid19 inform state would,neg,0.3334473804065878
895,prophet muhammad directli address two biggest issu time diseas covid19 racism diseas tol,neg,0.2572569674122509
896,look mayor queenstown new zealand bunge jump celebr nation eas covid19 lockdown restrict ,neg,0.31371017501561843
897,oh protest covid19 prioriti see democrat ,neg,0.2309237948292964
898,woman repres migrant worker play import role health servic ee covid19 ar,pos,0.715250714151293
899,serv serv heart find quest give get life bless,pos,0.7473546578601958
900,test avail ohioan even low risk asymptomat find test site nea,neg,0.30404336378932056
901,misbah ul haq eress best wish toward former team mate shahid afridi,pos,0.7677907807429402
902,page omit report govt omit seven recommend protect bame colleagu,pos,0.7271069672737874
903,chaz peep gon na prove covid19 bullshit,neg,0.2597365370238841
904,recov corona allah bless new life gave chanc make life valuabl,pos,0.7355587456232225
905,sad learn death mna ch noor tanveer nephew due covid19 today may allah rest depart soul peac,neg,0.20120270593041809
906,trump gop mnuchin promis help worker big small employ close economi nd wave,pos,0.7581693961576667
907,minut silenc observ ahead match memori victim covid19,neg,0.26699370691155594
908,thank republ burundi assist get highli need medicin mother period uncertai,pos,0.7501403552656581
909,covid19 worst diseas process ever work year icu nurs say recov,neg,0.2779585304127088
910,pore govt creat job help worker cope covid19 impact chan chun sing,pos,0.7502302182509348
911,good news covid19 thailand found case insid countri month alteadi,pos,0.7539669308412356
912,prison releas earli riker bc covid19 concern arrest time sinc take look,neg,0.2325048345034664
913,new zealand welcom back sport fan countri new covid19 case three week via,pos,0.6567729710659154
914,sign petit demand state offer onlin voter registr respons covid19,neg,0.27491561356901906
915,lo angel lead attorney mike feuer warn emerg scam involv contact trace imperson,neg,0.24941154809515334
916,someth know report stori california use prison labor clean isol cell peopl,neg,0.2975445534947083
917,rapper scarfac recov month covid19 diagnosi glad aliv fox dc,pos,0.7065946893067633
918,new covid19 case tulsa counti spike highest level sinc pandem began health depart dire,neg,0.26803045000417386
919,gov roy cooper sign law legisl provid money help run north carolina elect safe secur,pos,0.7666007975606299
920,make differ pamdem recov covid19 donat plasma save anoth life,pos,0.7749016194441907
921,almost bori johnson tri distract attent uk highest excess death rate wor,neg,0.17907960042166163
922,miss mobil covid19 test centr mississauga first time visit meadowval commun centr friday jun,neg,0.2847656498022413
923,covid19 breakout subsequ restrict led brand shift toward influenc market bw businessworl,neg,0.2644611323808682
924,report wealthi trump donor get million relief meant small busi administr refusi,pos,0.7520408374360219
925,covid19 realli social safe,pos,0.7215919306738113
926,health mutahi kagw announc new covid19 case test sampl total number rise http,pos,0.6430412894693365
927,today workmat die week wife apart come work noth social distanc,neg,0.2559003827803104
928,wow almost mask wear good two infect missouri hairstylist wear mask none custom,pos,0.6648664630251868
929,biodivers conserv africa close link poverti reduct human well post recov,pos,0.7177340910787485
930,delhi lnjp hospit review prepared relat covid19,pos,0.6841045734420433
931,major music sector reliant govern support get challeng time governmen,pos,0.744367323304756
932,june issu aami news avail highlight special appreci issu includ devic manufactur,pos,0.7408748985031289
933,fill church portrait die pandem use broadcast homili,neg,0.25930737273509546
934,rajneeti news russian citi cancel victori parad en mass fear covid19 still loom kremlin say und,neg,0.24228126623232096
935,hey thing help friend spread word,pos,0.7868851224201945
936,deepest regret announc anymor special advis nation advis covid19 effect,neg,0.3370681324498164
937,yea unbeliev journal like man recent lost mother covid19,pos,0.6723888712635492
938,got cancel speak climat chang reform event past tweet link covid19 countri,neg,0.2914532658284457
939,brief messag monsta mention black life matter movement covid19 frontlin appreci,pos,0.7090804340141926
940,recommend improv effect multi agenc respons covid19 respons part,pos,0.7190893176116732
941,guess someon help bitter ooz,neg,0.3858388114889525
942,vumc doctor respond first life save drug found combat covid19,pos,0.690250027631845
943,speaker pelosi say strong bipartisan support get tough platform wake pandem call adver,pos,0.7012987169857026
944,covid19 patient remain intens care across spain valencian commun oliv press news spain,pos,0.7670655059727366
945,four nun die within space week covid19 mother hous convent mthatha eastern cape,neg,0.2459936047594099
946,though gener primani turn back problem state maryland elect day,neg,0.3078569727671581
947,covid19 africa perform better eect,pos,0.714742120133197
948,judg order trump administr give tribe covid19 relief fund,pos,0.7559993179205297
949,report firstpost other surround bodi start shoot indiscrimin crash loud ,neg,0.28945503854511634
950,keep read hear nh covid19 trac trace app call nh app complet di,pos,0.7185562905983206
951, right compar tulsa ralli recent anti polic brutal protest folk ,neg,0.20768650606452618
952,flu shot act like primer track vaccin statu factor see,neg,0.27489027252445336
953,cnn announc peopl die covid19 result attend trump ralli tulsa come sa,neg,0.14638336405179275
954,covid19 case growth number hospit concern much concern trump penni indic count,pos,0.6493554196972476
955,trump claim china cover covid19 case wtf peopl think trump america lose worldwid ,neg,0.19768046384131727
956,govern award million tender fix beitbridg border fenc zimbabw south africa meant,pos,0.7053082437856494
957,import case covid19 report arizona today pleas keep famili safe alway wear mask ,pos,0.7290349472402634
958,healthcar guidelin disclos protect health inform le provid,pos,0.7773121980025726
959,mayor around state want understand someth viru infect rise hospit capac,pos,0.6559254025593205
960,daili new confirm covid19 death per million peopl jun,neg,0.10446462786061271
961,great review sever covid19 team,pos,0.7126258809131216
962,frontlin health social care worker highest prioriti vaccin vaccin covid19 ,pos,0.7170615303381681
963,wealthi republican make ton corpor sell flu vaccin vari,neg,0.26622626880746947
964,record coronaviru case today take state total toll rise new death,neg,0.19023116452553065
965,covid19 test treatment vaccin must free point servic percent cancer ,neg,0.30768747528511176
966,post talk enough peopl respons spread covid19 gl,pos,0.6854169950878471
967,good morn sandit excit let everyon know clear return work out monday,pos,0.7379488535300728
968,latest pima counti covid19 summari case death,neg,0.2072925886004769
969,project florida assum take step limit spread covid19 holi shit bad ,neg,0.28939240267813376
970,news know tweet lot fear regard shame covid19 pandem wan,neg,0.2622425803754875
971,kentucki use covid19 excus slash poll place tuesday vital primari defeat,neg,0.2711359031580985
972,pleas rememb book test covid19 symptom fever cough loss tast smell fast simpl,neg,0.24832315533493268
973,support trump bill gate financ soro money go wuhan lab fauci,pos,0.7444510126756483
974,bet protest hold pua benefit turn way start,pos,0.6696773398760132
975,peopl fall ill covid19 other infect viru eerienc symptom hm geneticist aim,neg,0.2368991379137021
